台灣頻道,#genre#
FIGHTING TV サムライ,p5p://fccs.123178.top:9906/61302321000a162312bceb3f5534a4ce
スターチャンネル2,p5p://fccs.123178.top:9906/61302bf100033cee12df55fe298918e5
アニマルプラネット,p5p://fccs.123178.top:9906/613023e6000a0a9d12bfecc45913b98d
スターチャンネル３,p5p://fccs.123178.top:9906/61302cc00002634512e27e5f4198b069
ムービープラスＨＤ,p5p://fccs.123178.top:9906/613046f80005a9981348e9f5a21874c2
日テレG+ HD,p5p://fccs.123178.top:9906/613047c8000da191134c187f77f21fc5
衛星劇場ＨＤ,p5p://fccs.123178.top:9906/61304873000e01d0134eb4904d6fb4b1
ＧＡOＲＡ　ＨＤ,p5p://fccs.123178.top:9906/613049030004cca61350e4b58ee6c2a0
ディスカバリーチャンネル,p5p://fccs.123178.top:9906/61304c42000cd1f9135d94da13743ea7
ＷＯＷＯＷシネマ,p5p://fccs.123178.top:9906/61304e9b000de7111366c0c9937331df
ＷＯＷＯＷライブ,p5p://fccs.123178.top:9906/61304f540009cbd713699264184e3d03
ＷＯＷＯＷプライム,p5p://fccs.123178.top:9906/613052d00004a56c13772d73557bec0f
テレ朝チャンネル２,p5p://fccs.123178.top:9906/6130534f000a1a9c13791ef03b67dca5
テレ朝チャンネル１,p5p://fccs.123178.top:9906/613053d30008ee23137b2243f0fd5df7
ミュージック?エア,p5p://fccs.123178.top:9906/61305515000a035f13800c5ae54329f3
ＴＢＳチャンネル１,p5p://fccs.123178.top:9906/6130557b000b29c613819b16d82dba18
フジテレビＮＥＸＴ,p5p://fccs.123178.top:9906/613056720008f74d13855f5e8d806907
フジテレビＯＮＥ,p5p://fccs.123178.top:9906/613057db000b71fa138ae22888301964
フジテレビＴＷＯ,p5p://fccs.123178.top:9906/613058a5000034b0138df45883905c5e
銀河,p5p://fccs.123178.top:9906/613055f1000c34b11383684a54fba864

📺台灣125,#genre#
鳳凰衛視,http://125.227.210.37:8935/VideoInput/play.ts
衛視洋片,http://125.227.210.55:18789/VideoInput/play.ts#http://125.227.210.37:18789/VideoInput/play.ts
東森洋片,http://125.227.210.55:18685/VideoInput/play.ts#http://125.227.210.37:18685/VideoInput/play.ts
年代新聞,http://125.227.210.55:11055/VideoInput/play.ts#http://125.227.210.37:11055/VideoInput/play.ts
FX HD,http://125.227.210.55:13498/VideoInput/play.ts#http://125.227.210.37:13498/VideoInput/play.ts
迪士尼,http://125.227.210.55:14250/VideoInput/play.ts#http://125.227.210.37:14250/VideoInput/play.ts
中天綜合,http://125.227.210.55:14583/VideoInput/play.ts#http://125.227.210.37:14583/VideoInput/play.ts
非凡新聞,http://125.227.210.55:15078/VideoInput/play.ts#http://125.227.210.37:15078/VideoInput/play.ts
三立新聞,http://125.227.210.55:15589/VideoInput/play.ts#http://125.227.210.37:15589/VideoInput/play.ts
三立台灣,http://125.227.210.55:15714/VideoInput/play.ts#http://125.227.210.37:15714/VideoInput/play.ts
中天娛樂,http://125.227.210.55:15796/VideoInput/play.ts#http://125.227.210.37:15796/VideoInput/play.ts
CN卡通,http://125.227.210.55:16671/VideoInput/play.ts#http://125.227.210.37:16671/VideoInput/play.ts
緯來體育,http://125.227.210.55:18358/VideoInput/play.ts#http://125.227.210.37:18358/VideoInput/play.ts
TLC旅遊,http://125.227.210.55:19020/VideoInput/play.ts#http://125.227.210.37:19020/VideoInput/play.ts
彭博財經,http://125.227.210.55:18184/VideoInput/play.ts#http://125.227.210.37:18184/VideoInput/play.ts
Arirang,http://125.227.210.55:8933/VideoInput/play.ts#http://125.227.210.37:8933/VideoInput/play.ts
NHKworld,http://125.227.210.55:8931/VideoInput/play.ts#http://125.227.210.37:8931/VideoInput/play.ts
YTN,http://125.227.210.55:8932/VideoInput/play.ts#http://125.227.210.37:8932/VideoInput/play.ts
HBO,http://125.227.210.55:16027/VideoInput/play.ts#http://125.227.210.37:16027/VideoInput/play.ts
CNBC,http://125.227.210.55:16415/VideoInput/play.ts#http://125.227.210.37:16415/VideoInput/play.ts
DW,http://125.227.210.55:8934/VideoInput/play.ts#http://125.227.210.37:8934/VideoInput/play.ts
DW德語,http://125.227.210.55:8935/VideoInput/play.ts#http://125.227.210.37:8935/VideoInput/play.ts
RT,http://125.227.210.55:8936/VideoInput/play.ts#http://125.227.210.37:8936/VideoInput/play.ts
TV5亞洲,http://125.227.210.55:8937/VideoInput/play.ts#http://125.227.210.37:8937/VideoInput/play.ts
半島新聞,http://125.227.210.55:8938/VideoInput/play.ts#http://125.227.210.37:8938/VideoInput/play.ts
NHKbs1,http://125.227.210.55:8939/VideoInput/play.ts#http://125.227.210.37:8939/VideoInput/play.ts
NHKbsp,http://125.227.210.55:8940/VideoInput/play.ts#http://125.227.210.37:8940/VideoInput/play.ts
BBCworld,http://125.227.210.55:10246/VideoInput/play.ts#http://125.227.210.37:10246/VideoInput/play.ts
CNN,http://125.227.210.55:10797/VideoInput/play.ts#http://125.227.210.37:10797/VideoInput/play.ts
非凡新聞,http://125.227.210.37:15078/VideoInput/play.ts
三立台灣,http://125.227.210.37:15714/VideoInput/play.ts
NEWS,http://125.227.210.37:18184/VideoInput/play.ts
YTNHD,http://125.227.210.37:8932/VideoInput/play.ts
NHKworldHD,http://125.227.210.37:8931/VideoInput/play.ts
DWHD,http://125.227.210.37:8934/VideoInput/play.ts
TV5MONDEHD,http://125.227.210.37:8937/VideoInput/play.ts
RTHD,http://125.227.210.37:8936/VideoInput/play.ts
ALJAZEERAHD,http://125.227.210.37:8938/VideoInput/play.ts
NHKBS1HD,http://125.227.210.37:8939/VideoInput/play.ts
NHKBSPHD,http://125.227.210.37:8940/VideoInput/play.ts
BBCworldHD,http://125.227.210.37:10246/VideoInput/play.ts
鳳凰衛視,http://125.227.210.55:8935/VideoInput/play.ts
NEWS,http://125.227.210.55:18184/VideoInput/play.ts
YTNHD,http://125.227.210.55:8932/VideoInput/play.ts
NHKworldHD,http://125.227.210.55:8931/VideoInput/play.ts
DWHD,http://125.227.210.55:8934/VideoInput/play.ts
TV5MONDEHD,http://125.227.210.55:8937/VideoInput/play.ts
ALJAZEERAHD,http://125.227.210.55:8938/VideoInput/play.ts
NHKBS1HD,http://125.227.210.55:8939/VideoInput/play.ts
NHKBSPHD,http://125.227.210.55:8940/VideoInput/play.ts
BBCworldHD,http://125.227.210.55:10246/VideoInput/play.ts

📺台灣Seb,#genre#
三立台灣,https://setlive-lh.akamaihd.net/i/settaiwan_1@301196/index_1080_av-b.m3u8?sd=10&rebase=on
三立都會,https://setlive-lh.akamaihd.net/i/setmetro_1@132201/index_1080_av-b.m3u8?sd=10&rebase=on
東風衛視,http://60.251.59.179:8527/http/192.168.77.7:8088/hls/104/startwest89.m3u8
華視新聞,https://www.chaojidianshi.net/nzbtv/ldlive.php?id=twhsxw
台視新聞,https://www.chaojidianshi.net/nzbtv/ldlive.php?id=twtsxw
民視HD,http://seb.sason.top/ptv/ftv.php?id=ms
民視第一台HD,http://seb.sason.top/ptv/ftv.php?id=dy
民視新聞台HD,http://seb.sason.top/sc/msxw_fhd.m3u8
民視台灣台HD,http://seb.sason.top/ptv/ftv.php?id=tw
民視影劇,http://seb.sason.top/ptv/ftv.php?id=yj
民視綜藝,http://seb.sason.top/ptv/ftv.php?id=zy
民視旅游,http://seb.sason.top/ptv/ftv.php?id=ly
TVBS新聞台HD,http://seb.sason.top/sc/tvbsxw_fhd.m3u8

📺台灣p5p,#genre#
澳门莲花台,p5p://fccs.123178.top:9906/613192f10005f0f11859aeaf78bfd050.ts
中天新闻,p5p://fccs.123178.top:9906/6108751d000ce82f133327c1075ab46a.ts
HBO-HD,p5p://fccs.123178.top:9906/604338a40001163206880e5297cc95ab.ts
探索频道,p5p://fccs.123178.top:9906/610b440f00018f2d04303511f19e7e5a.ts
探索动力DMAX,p5p://fccs.123178.top:9906/6043467c000301e806be22909a147731.ts
法国时装,p5p://fccs.123178.top:9906/6131917c000da76e1853ffa122f43950.ts
时尚疯高清频道,p5p://fccs.123178.top:9906/61318fef00087c22184def86f768df3e.ts
KIDZON HD,tvbus://35bvYywJWcByGGxaNRUtEYqQ29CX2bC7SmMnNNzpk3MgHpAeac

台湾频道,#genre#
衛視中文台,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH88/88
中天娛樂台,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH114/114
中天綜合台,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH115/115
中天亞洲,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH116/116
台視,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH117/117
中視,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH118/118
民視,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH119/119
民視台灣,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH120/120
華視,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH121/121
公視,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH122/122
八大第一台,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH123/123
八大綜合台,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH124/124
八大娛樂,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH126/126
三立綜合,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH129/129
三立都會台,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH130/130
東森綜合台,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH131/131
東森超視,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH133/133
靖天國际,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH137/137
靖天資訊,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH138/138
TVBS歡樂台,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH145/145
衛視中文台,http://220.135.55.74:8522/live.m3u8
緯來日本台,http://220.135.55.74:8524/live.m3u8
東森綜合台,http://220.135.55.74:8526/live.m3u8
東森超視,http://220.135.55.74:8555/live.m3u8
WAKUWAKU JAPAN,http://220.135.55.74:8572/http/123.51.149.60:8081/hls/61/803/ch03.m3u8
衛視中文台,http://220.135.55.74:8522/http/123.51.149.60:8081/hls/62/804/ch05.m3u8
東森綜合台,http://220.135.55.74:8526/http/123.51.149.60:8081/hls/63/805/ch12.m3u8
東森超視,http://220.135.55.74:8555/http/123.51.149.60:8081/hls/64/806/ch14.m3u8
TVBS歡樂台,http://220.135.55.74:8516/http/123.51.149.60:8081/hls/65/807/ch17.m3u8
三立都會台,http://220.135.55.74:8518/http/123.51.149.60:8081/hls/65/807/ch19.m3u8
八大第一台,http://220.135.55.74:8539/http/60.250.87.135:8081/hls/66/808/ch22.m3u8
東風衛視,http://220.135.55.74:8560/http/123.51.149.60:8081/hls/68/810/ch31.m3u8
緯來日本台,http://220.135.55.74:8524/http/123.51.149.60:8081/hls/69/811/ch34.m3u8
台視,http://220.135.55.74:8561/http/60.250.87.135:8081/hls/69/811/ch36.m3u8
台視,http://211.23.114.106:8502/http/61.221.81.94:8088/hls/71/813/ch46.m3u8
中視,http://211.23.114.106:8502/http/61.221.81.94:8088/hls/72/814/ch47.m3u8
華視,http://211.23.114.106:8503/http/61.221.81.94:8088/hls/72/814/ch48.m3u8
民視,http://211.23.114.106:8504/http/61.221.81.94:8088/hls/73/815/ch49.m3u8
公視,http://211.23.114.106:8505/http/61.221.81.94:8088/hls/73/815/ch50.m3u8
WAKUWAKU JAPAN,http://211.23.114.106:8538/http/60.251.39.91:8081/hls/61/803/ch03.m3u8
衛視中文台,http://211.23.114.106:8514/http/60.251.39.91:8081/hls/62/804/ch05.m3u8
東森綜合台,http://211.23.114.106:8524/http/60.251.39.91:8081/hls/63/805/ch12.m3u8
東森超視,http://211.23.114.106:8525/http/60.251.39.91:8081/hls/64/806/ch14.m3u8
TVBS歡樂台,http://211.23.114.106:8532/http/60.251.39.91:8081/hls/65/807/ch17.m3u8
三立都會台,http://211.23.114.106:8522/http/60.251.39.91:8081/hls/65/807/ch19.m3u8
三立台灣台,http://211.23.114.106:8521/http/60.251.39.91:8081/hls/65/807/ch20.m3u8
八大綜合台,http://211.23.114.106:8520/http/61.221.81.94:8088/hls/66/808/ch21.m3u8
八大第一台,http://211.23.114.106:8536/http/61.221.81.94:8088/hls/66/808/ch22.m3u8
中天綜合台,http://211.23.114.106:8526/http/60.251.39.91:8081/hls/67/809/ch25.m3u8
中天娛樂台,http://211.23.114.106:8527/http/60.251.39.91:8081/hls/67/809/ch26.m3u8
東風衛視,http://211.23.114.106:8578/http/60.251.39.91:8081/hls/68/810/ch31.m3u8
緯來育樂台,http://211.23.114.106:8562/http/116.50.42.19:8081/hls/68/810/ch30.m3u8
緯來綜合台,http://211.23.114.106:8518/http/61.221.81.94:8088/hls/68/810/ch32.m3u8
緯來日本台,http://211.23.114.106:8537/http/60.251.39.91:8081/hls/69/811/ch34.m3u8
年代MUCH TV,http://211.23.114.106:8529/http/60.251.39.91:8081/hls/72/814/ch45.m3u8
三立台灣台,http://anan.jxin122.top/cj.php?id=24&p=0&c=3&key=ced06b227baa54c961d63cc2c09dbc52
三立都會台,http://anan.jxin122.top/cj.php?id=25&p=0&c=3&key=ced06b227baa54c961d63cc2c09dbc52
東森綜合台,http://anan.jxin122.top/cj.php?id=32&p=0&c=3&key=ced06b227baa54c961d63cc2c09dbc52
TVBS,http://anan.jxin122.top/cj.php?id=37&p=0&c=3&key=ced06b227baa54c961d63cc2c09dbc52
中天亞洲台,http://anan.jxin122.top/cj.php?id=39&p=0&c=3&key=ced06b227baa54c961d63cc2c09dbc52
中天娛樂台,http://anan.jxin122.top/cj.php?id=40&p=0&c=3&key=ced06b227baa54c961d63cc2c09dbc52
中天綜合台,http://anan.jxin122.top/cj.php?id=41&p=0&c=3&key=ced06b227baa54c961d63cc2c09dbc52
公視,http://anan.jxin122.top/cj.php?id=43&p=0&c=3&key=ced06b227baa54c961d63cc2c09dbc52
民視,http://anan.jxin122.top/cj.php?id=44&p=0&c=3&key=ced06b227baa54c961d63cc2c09dbc52
華視,http://anan.jxin122.top/cj.php?id=46&p=0&c=3&key=ced06b227baa54c961d63cc2c09dbc52
中視,http://anan.jxin122.top/cj.php?id=47&p=0&c=3&key=ced06b227baa54c961d63cc2c09dbc52
民視,rtmp://9wv7.mine.nu/sat/tv051
台視,rtmp://9wv7.mine.nu/sat/tv071
中視,rtmp://9wv7.mine.nu/sat/tv091
華視,rtmp://9wv7.mine.nu/sat/tv111
TVBS歡樂台,rtmp://9wv7.mine.nu/sat/tv421
MoMo綜合台,rtmp://9wv7.mine.nu/sat/tv761
緯來育樂台,rtmp://9wv7.mine.nu/sat/tv701
緯來日本台,rtmp://9wv7.mine.nu/sat/tv771
民視,rtmp://59.124.75.157/sat/tv051
台視,rtmp://59.124.75.157/sat/tv071
中視,rtmp://59.124.75.157/sat/tv091
TVBS歡樂台,rtmp://59.124.75.157/sat/tv421
MoMo綜合台,rtmp://59.124.75.157/sat/tv761
緯來育樂台,rtmp://59.124.75.157/sat/tv701
緯來日本台,rtmp://59.124.75.157/sat/tv771

🇹🇼台灣頻道,#genre#
民視,rtmp://59.124.75.136/sat/tv051
民視,http://43.128.9.168/jjtv.php?id=24
民視,https://4gtvfreemobile-mozai.4gtv.tv/z-4Hg7N6vs50yhA6iX9n9elf1ikuJKEcMdR1IKqFOp4%3d/stream2.m3u8?token=q44SHDi8AXE1makMtVkjDw&expires=1632729656&token1=H38SB9bSUWCnbFIT-2H4Yw&expires1=1632758456&refer=MWRmMzMzMzQtMDBkNy00NTA2LWEwYzgtNzI4NzgyZGE1NDYw&y=0
民視,http://seb.sason.top/ptv/ftv.php?id=ms
民視新聞台,http://43.128.9.168/jjtv.php?id=32
民視新聞台,http://luyutv.com/hdtv.m3u8?token=56178326b1285b53&id=3
民視新聞台,https://www.chaojidianshi.net/nzbtv/ldlive.php?id=twmsxw
民視台灣台,https://4gtvfreemobile-mozai.4gtv.tv/0qg0WovcfDMSWMMlCga3nFZYb_aQ-M5Ai-D4Vm2PiLw%3d/stream2.m3u8?token=xI0fLiKy1vem2vPjOlfwFw&expires=1630484837&token1=xVY64k4T75EVLPBtQaDQIw&expires1=1630513637&refer=MmRjZjkxNWEtYTgyZS00MjIxLWE4NTktYzg1Zjc3MGQ1NDM1&y=0
民視台灣台,http://43.128.9.168/jjtv.php?id=26
民視台灣台,http://seb.sason.top/ptv/ftv.php?id=tw
民視第一台,https://4gtvfreemobile-mozai.4gtv.tv/BS0hPFwEmjNJQjj2oFSy1Z-XQ9JgkjaDBtZQBS7S6B4%3d/stream2.m3u8?token=25j77IK5TofuZcj-JuUCMQ&expires=1632735955&token1=vu3xx42dEIv86AGcv0C74g&expires1=1632764755&refer=ZGQ2ZmNkZTMtYzQyMS00NTYzLTg5MTgtM2RhMjBhZmFhM2Rj&y=0
民視第一台,http://43.128.9.168/jjtv.php?id=25
民視第一台,http://seb.sason.top/ptv/ftv.php?id=dy
民視影劇台,https://4gtvfreemobile-mozai.4gtv.tv/2rqbIbRqglryu8IiI0qxjrccv7fDS-G13j9voZQySdk%3d/stream2.m3u8?token=7_GvS2I7i2XhcMTApCqRsQ&expires=1632735997&token1=7amtPD5YIAjhQAZSQ1eijQ&expires1=1632764797&refer=MWRkZGE1NmMtYjk2My00MGQ5LTlhOGQtOTA3NjQ2MDg5ZDU0&y=0
民視影劇台,http://seb.sason.top/ptv/ftv.php?id=yj
民視旅遊台,https://4gtvfreemobile-mozai.4gtv.tv/5aKpM4LBCCkSNY-NDqu_QuK_2b__ckfU6MnG55DANMI%3d/stream2.m3u8?token=CnJNRPOvMkXHAg7xZ3MRvg&expires=1632736040&token1=Bj0UqU00DPlvywn8kxMqXg&expires1=1632764840&refer=ZTIxNThiOGItY2RkNC00YTM0LTg3YjktMGUyMGU5NTI1NTQ2&y=0
民視旅遊台,http://43.128.9.168/jjtv.php?id=28
民視旅遊台,http://seb.sason.top/ptv/ftv.php?id=ly
民視綜藝台,https://4gtvfreemobile-mozai.4gtv.tv/0df68Gf2eZZfeig9vWfaKfrjsVCG-GW-OCbyLHhoW0M%3d/stream2.m3u8?token=kZe4eLTn9CRCt4byOtfzpQ&expires=1628316954&refer=ZDRjZGQzODAtOTUyMi00ZDAxLTgyMzktZTMyMzFiZWUwZGIz&token1=kHxHRFjqciiDO5a-uaorqw&expires1=1628345754&y=0&vt=
民視綜藝台,https://4gtvfreemobile-mozai.4gtv.tv/NgfVD30MBxjs1kU9m3lMtxjPqnu2_Me6anz6aPf7PYc%3d/stream2.m3u8?token=m-OTQK_06hRbFrhAJwCjTA&expires=1632730935&token1=8kPUOFYapn4YUVKcqEpDxA&expires1=1632759735&refer=YWQ5MDU3YjYtNGViYy00MGJkLWJiMjMtZjg1NmMyMTYyODU1&y=0&vt=
民視綜藝台,http://seb.sason.top/ptv/ftv.php?id=zy
台視,rtmp://59.124.75.136/sat/tv071
台視綜合,http://sytv.xtvants.fun/mytv.php?id=tszh&token=free&user=free
台視綜合,http://sytv.xtvants.fun/mytv.php?id=tszh&token=qq3036107507&user=fmys
台視新聞,http://43.128.9.168/jjtv.php?id=34
台視新聞,https://www.chaojidianshi.net/nzbtv/ldlive.php?id=twtsxw
中視,rtmp://59.124.75.136/sat/tv091
中視經典台,http://sytv.xtvants.fun/mytv.php?id=zsjd&token=free&user=free
中視經典台,http://sytv.xtvants.fun/mytv.php?id=zsjd&token=qq3036107507&user=fmys
中視經典台,http://sytv.xtvants.fun/mytv.php?id=zsjd&token=free&user=free
中視菁采台,http://sytv.xtvants.fun/mytv.php?id=zsjc&token=free&user=free
中視菁采台,http://sytv.xtvants.fun/mytv.php?id=zsjc&token=qq3036107507&user=fmys
中視菁采台,http://sytv.xtvants.fun/mytv.php?id=zsjc&token=free&user=free
中視新聞,http://43.128.9.168/jjtv.php?id=33
中視新聞,https://www.chaojidianshi.net/nzbtv/ldlive.php?id=twzsxw
華視,rtmp://59.124.75.136/sat/tv111
華視新聞資訊,http://43.128.9.168/jjtv.php?id=41
華視新聞資訊,https://www.chaojidianshi.net/nzbtv/ldlive.php?id=twhsxw
公視,http://sytv.xtvants.fun/mytv.php?id=gs&token=free&user=free
公視,http://sytv.xtvants.fun/mytv.php?id=gs&token=qq3036107507&user=fmys
公視2,http://sytv.xtvants.fun/mytv.php?id=gs2&token=free&user=free
公視2,http://sytv.xtvants.fun/mytv.php?id=gs2&token=qq3036107507&user=fmys
公視三台,http://sytv.xtvants.fun/mytv.php?id=gs3&token=free&user=free
公視三台,http://sytv.xtvants.fun/mytv.php?id=gs3&token=qq3036107507&user=fmys
公視戲劇台,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv042
三立台灣台,https://setlive-lh.akamaihd.net/i/settaiwan_1@301196/index_1080_av-b.m3u8?sd=10&amp;rebase=on
三立台灣台,https://setlive-lh.akamaihd.net/i/settaiwan_1@301196/index_1080_av-b.m3u8?sd=10&rebase=on
三立台灣台,http://sytv.xtvants.fun/mytv.php?id=sltw&token=free&user=free
三立台灣台,http://sytv.xtvants.fun/mytv.php?id=sltw&token=qq3036107507&user=fmys
三立都會台,https://setlive-lh.akamaihd.net/i/setmetro_1@132201/index_1080_av-b.m3u8?sd=10&amp;rebase=on
三立都會台,https://setlive-lh.akamaihd.net/i/setmetro_1@132201/index_1080_av-b.m3u8?sd=10&rebase=on
三立都會台,http://sytv.xtvants.fun/mytv.php?id=sldh&token=free&user=free
三立都會台,http://sytv.xtvants.fun/mytv.php?id=sldh&token=qq3036107507&user=fmys
三立綜合台,http://sytv.xtvants.fun/mytv.php?id=slzh&token=free&user=free
三立綜合台,http://sytv.xtvants.fun/mytv.php?id=slzh&token=qq3036107507&user=fmys
三立戲劇台,http://sytv.xtvants.fun/mytv.php?id=slxj&token=free&user=free
三立戲劇台,http://sytv.xtvants.fun/mytv.php?id=slxj&token=qq3036107507&user=fmys
三立LIVE新聞,http://43.128.9.168/jjtv.php?id=44
三立inews新聞,http://sytv.xtvants.fun/mytv.php?id=slcj&token=free&user=free
三立inews新聞,http://sytv.xtvants.fun/mytv.php?id=slcj&token=qq3036107507&user=fmys
三立inews新聞,http://43.128.9.168/jjtv.php?id=43
衛視中文台,p5p：//fccs.123178.top：9906/6045bbb2000922ef0678142229e89274.ts
寰宇新聞全球台,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=litv-longturn14
寰宇新聞全球台,http://43.128.9.168/jjtv.php?id=35
寰宇新聞台灣台,http://sytv.xtvants.fun/mytv.php?id=hyxw2&token=free&user=free
寰宇新聞台灣台,http://sytv.xtvants.fun/mytv.php?id=hyxw2&token=qq3036107507&user=fmys
寰宇新聞台灣台,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=litv-longturn15
年代MUCH,http://sytv.xtvants.fun/mytv.php?id=much&token=free&user=free
年代MUCH,http://sytv.xtvants.fun/mytv.php?id=much&token=qq3036107507&user=fmys
龍華日韓台,http://sytv.xtvants.fun/mytv.php?id=lhrh&token=free&user=free
龍華日韓台,http://sytv.xtvants.fun/mytv.php?id=lhrh&token=qq3036107507&user=fmys
龍華日韓台,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=litv-longturn11
龍華戲劇台,http://sytv.xtvants.fun/mytv.php?id=lhxj&token=free&user=free
龍華戲劇台,http://sytv.xtvants.fun/mytv.php?id=lhxj&token=qq3036107507&user=fmys
龍華戲劇台,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=litv-longturn18
龍華偶像台,http://sytv.xtvants.fun/mytv.php?id=lhox&token=free&user=free
龍華偶像台,http://sytv.xtvants.fun/mytv.php?id=lhox&token=qq3036107507&user=fmys
龍華偶像台,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=litv-longturn12
龍華動畫台,http://sytv.xtvants.fun/mytv.php?id=lhkt&token=free&user=free
龍華動畫台,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=litv-longturn01
龍華動畫台,http://sytv.xtvants.fun/mytv.php?id=lhkt&token=qq3036107507&user=fmys
龍華經典台,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=litv-longturn21
FashionOne,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=litv-longturn19
ELTV英語學習台,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=litv-longturn20
愛爾達綜合台,rtmp://61.216.43.210/channel/60b4e50239e1b02e8b910d46?sign=epgg4bkSF4hx%2BZ5WNsuYKsEplhQ%2BdiIxcxaXY1fDJSAWEDnTwCjUkzxCAu7iP7UDwjFH
愛爾達娛樂台,http://43.128.9.168/jjtv.php?id=53
愛爾達娛樂台,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv070
MoMo綜合台,rtmp://59.124.75.136/sat/tv761
東森幼幼,http://sytv.xtvants.fun/mytv.php?id=dsyy&token=free&user=free
東森幼幼,http://sytv.xtvants.fun/mytv.php?id=dsyy&token=qq3036107507&user=fmys
東森超視,http://sytv.xtvants.fun/mytv.php?id=dscs&token=free&user=free
東森超視,http://sytv.xtvants.fun/mytv.php?id=dscs&token=qq3036107507&user=fmys
東森超視,rtmp://59.124.75.136/sat/tv521
東森超視,rtmp://161.202.204.248:1935/sat/tv521
東森戲劇,http://sytv.xtvants.fun/mytv.php?id=dsxj&token=free&user=free
東森戲劇,http://sytv.xtvants.fun/mytv.php?id=dsxj&token=qq3036107507&user=fmys
東森綜合,http://sytv.xtvants.fun/mytv.php?id=dszh&token=free&user=free
東森綜合,http://sytv.xtvants.fun/mytv.php?id=dszh&token=qq3036107507&user=fmys
東森新聞,http://43.128.9.168/jjtv.php?id=38
東森新聞,https://www.chaojidianshi.net/nzbtv/ldlive.php?id=twdsxw
東森財經,http://43.128.9.168/jjtv.php?id=39
東森財經,rtmp://59.124.75.136/sat/tv571
JET綜合台,http://sytv.xtvants.fun/mytv.php?id=jet&token=free&user=free
JET綜合台,http://sytv.xtvants.fun/mytv.php?id=jet&token=qq3036107507&user=fmys
JET綜合台,http://43.128.9.168/jjtv.php?id=52
緯來日本,rtmp://59.124.75.136/sat/tv771
緯來日本,rtmp://161.202.204.248:1935/sat/tv771
緯來育樂,rtmp://59.124.75.136/sat/tv701
緯來育樂,rtmp://161.202.204.248/sat/tv701
緯來體育,rtmp://59.124.75.136/sat/tv721
緯來體育,rtmp://161.202.204.248/sat/tv721
TVBS,http://sytv.xtvants.fun/mytv.php?id=tvbs&token=free&user=free
TVBS,http://sytv.xtvants.fun/mytv.php?id=tvbs&token=qq3036107507&user=fmys
TVBS,https://www.chaojidianshi.net/nzbtv/ldlive.php?id=twtvbs
TVBS新聞台,rtmp://59.124.75.136/sat/tv551
TVBS新聞台,http://43.128.9.168/jjtv.php?id=42
TVBS精采台,http://sytv.xtvants.fun/mytv.php?id=tvbsjc&token=free&user=free
